RowID,OrderDate,OrderID,OrderLineID,PaymentType,Brand,ProductCategoryID,Category,ProductType,ProductID,ProductName,ShippingType,Delivery,CustomerID,Customer,City,State,Country,CustomerAge,Gender,Sector,Units,Tax,ProductPrice,InventoryUnits,OrderShipTime,OrderTotalDeliveryTime,ReturnFlag,DiscountAmount,Sales,Discount,GrossMargin,Carrier,ShippingTime,OrderYearMonth
19817,2024-12-02,123924263,I17383,Paypal,CloudLink,9012,Storage,Cloud Storage,100885,CloudSync 16TB,Standard Delivery,Ontime Delivery,D1.1500,Lizzy Arnold,Olympia,Washington,USA,35 - 44,Female,Non-Premium,2,0.07,532,78,39,114.2,No,0,1101.24,0.0,5.2,FedEx,4.8,2024-12
19818,2024-12-02,123924489,I79038,Mastercard,UltraScan,9001,Accessories,Barcode Scanner,100874,ScanMaster Supreme,Standard Delivery,Ontime Delivery,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,394,15,28,83.36,No,54.372,362.48,0.15,2.8,UPS,3.5,2024-12
19819,2024-12-02,123924489,I24234,Mastercard,Zenith,9005,Entertainment,Projector,100761,ViewMaster 80,Standard Delivery,Ontime Delivery,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,520,5,53,176.98,No,120.12,400.4,0.3,-12.8,UPS,7.4,2024-12
19820,2024-12-02,123924489,I39876,Mastercard,EcoHeat,9007,Home Automation,Smart Thermostat,100877,HeatWave Supreme,Standard Delivery,Ontime Delivery,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,2,0.07,235,97,34,130.66,No,0,486.45,0.0,-0.8,UPS,5.4,2024-12
19821,2024-12-02,123924489,I87706,Mastercard,CloudLink,9012,Storage,Cloud Storage,100885,CloudSync 16TB,Two Day Delivery,Ontime Delivery,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,532,78,30,43.27,No,92.568,462.84,0.2,-12.8,UPS,1.8,2024-12
19822,2024-12-02,123924489,I75898,Mastercard,Electra,9002,Audio,Bluetooth Speaker,100896,SoundWave 6000,Two Day Delivery,Order Delayed,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,923,5,28,50.69,No,0,987.61,0.0,-4.4,FasTrac,2.1,2024-12
19823,2024-12-02,123924489,I96932,Mastercard,StarLink,9003,Communication,Satellite Phone,100957,SatCom X Pro Max,Two Day Delivery,Order Delayed,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,230,3,0,62.62,No,0,246.1,0.0,-5.6,FasTrac,2.6,2024-12
19824,2024-12-02,123924489,I38423,Mastercard,BioGlow,9007,Home Automation,LED Lights,100787,GlowWave 1000,Two Day Delivery,Order Delayed,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,28,21,32,50.66,No,1.428,28.56,0.05,-2,FasTrac,2.1,2024-12
19825,2024-12-02,123924489,I24136,Mastercard,AeroTech,9010,Photography,Drone,100887,SkyCopter 1000,One Day Delivery,Order Delayed,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,1,0.07,1276,4,18,31.86,No,65.076,1301.52,0.05,6.4,FedEx,7.3,2024-12
19826,2024-12-02,123924489,I44827,Mastercard,StreamLine,9002,Audio,Earbuds,100818,SonicBuds 7,One Day Delivery,Order Delayed,D1.524,Rachelle Charlton,Hamilton,Ohio,USA,25 - 34,Female,Premium,3,0.07,182,0,19,24.82,No,0,558.74,0.0,-18.8,FedEx,1,2024-12
19827,2024-12-02,123925432,I43484,Mastercard,CyberTech,9002,Audio,Wireless Headphones,100854,AuraBass 1000,Standard Delivery,Ontime Delivery,D1.283,Isabelle Menzagopian,Rockford,Illinois,USA,45 - 54,Female,Premium,1,0.07,204,11,13,86.08,No,0,218.28,0.0,20.8,UPS,3.6,2024-12
19828,2024-12-02,123925432,I36937,Mastercard,MegaByte,9012,Storage,External Hard Drive,100829,DataVault 8TB,Standard Delivery,Ontime Delivery,D1.283,Isabelle Menzagopian,Rockford,Illinois,USA,45 - 54,Female,Premium,1,0.07,614,48,54,124.96,No,0,656.98,0.0,1.6,UPS,5.2,2024-12
19829,2024-12-02,123925432,I64051,Mastercard,StarLink,9003,Communication,Satellite Phone,101000,SatCom X Pro Master Pro,Standard Delivery,Ontime Delivery,D1.283,Isabelle Menzagopian,Rockford,Illinois,USA,45 - 54,Female,Premium,2,0.07,417,0,12,128.58,No,120.096,800.64,0.15,-17.6,UPS,5.4,2024-12
19830,2024-12-02,123925432,I9108,Mastercard,AquaView,9010,Photography,Underwater Camera,100889,AquaCapture 4000,Two Day Delivery,Ontime Delivery,D1.283,Isabelle Menzagopian,Rockford,Illinois,USA,45 - 54,Female,Premium,1,0.07,1553,20,6,45.52,No,0,1661.71,0.0,-14,UPS,13.2,2024-12
19831,2024-12-02,123925432,I89211,Mastercard,EcoCharge,9001,Accessories,Power Bank,100945,PowerBoost 160000,One Day Delivery,Order Delayed,D1.283,Isabelle Menzagopian,Rockford,Illinois,USA,45 - 54,Female,Premium,1,0.07,182,18,27,31.4,No,0,194.74,0.0,-6.8,FedEx,1.3,2024-12
19832,2024-12-02,123925432,I52124,Mastercard,CloudLink,9012,Storage,Cloud Storage,100799,CloudSync 4TB,Standard Delivery,Ontime Delivery,D1.283,Isabelle Menzagopian,Rockford,Illinois,USA,45 - 54,Female,Premium,2,0.07,345,95,29,143.11,Yes,0,714.15,0.0,-14,UPS,6,2024-12
19833,2024-12-02,123925764,I17922,Visa,UltraScan,9001,Accessories,Barcode Scanner,101003,ScanMaster Master Master,Standard Delivery,Ontime Delivery,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,477,10,86,99.69,No,97.785,391.14,0.25,1.6,FedEx,4.2,2024-12
19834,2024-12-02,123925764,I30396,Visa,VistaView,9004,Computing,Monitor,100753,ViewScape 27,Two Day Delivery,Order Delayed,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,254,23,19,63.27,No,0,271.78,0.0,1.6,FasTrac,2.6,2024-12
19835,2024-12-02,123925764,I19672,Visa,TechPulse,9007,Home Automation,Smart Mirror,100962,MirrorPro Master,Two Day Delivery,Order Delayed,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,978,51,33,66.28,No,0,1046.46,0.0,-5.6,FasTrac,2.8,2024-12
19836,2024-12-02,123925764,I72094,Visa,EcoPower,9013,Wearable,Smart Watch,100899,LifeSync 6,Standard Delivery,Ontime Delivery,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,248,122,29,159.16,Yes,0,265.36,0.0,-18.8,FedEx,6.6,2024-12
19837,2024-12-02,123928763,I15462,Visa,VitaLife,9013,Wearable,Health Monitor,100757,HealthTrack 3,Standard Delivery,Ontime Delivery,D1.888,Leanne Donnelly,Marion,South Carolina,USA,25 - 34,Female,Premium,1,0.07,307,34,9,86.05,No,42.366,282.44,0.15,6.4,UPS,3.6,2024-12
19838,2024-12-02,123928763,I85801,Visa,WaveLink,9008,Networking,Bluetooth Adapter,100935,BluetoothLink Deluxe,Two Day Delivery,Order Delayed,D1.888,Leanne Donnelly,Marion,South Carolina,USA,25 - 34,Female,Premium,1,0.07,45,5,9,55.45,No,7.83,39.15,0.2,22,FasTrac,2.3,2024-12
19839,2024-12-02,123928763,I9299,Visa,SolarFlare,9001,Accessories,Solar Panel,100964,SolarPanel Master,Two Day Delivery,Order Delayed,D1.888,Leanne Donnelly,Marion,South Carolina,USA,25 - 34,Female,Premium,1,0.07,887,16,1,66.03,No,204.897,682.99,0.3,-4.4,FasTrac,2.8,2024-12
19840,2024-12-03,1239584,I55183,Mastercard,PixelCorp,9004,Computing,Desktop Computer,100860,PixelStation Ultimate,Two Day Delivery,Ontime Delivery,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,1,0.07,682,68,10,44.12,No,139.81,559.24,0.25,18.4,FasTrac,1.8,2024-12
19841,2024-12-03,1239584,I42559,Mastercard,LaserEdge,9009,Office,Laser Printer,100797,LaserPrint Elite,One Day Delivery,Ontime Delivery,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,1,0.07,272,0,21,21.27,No,47.328,236.64,0.2,-15.2,FedEx,0.9,2024-12
19842,2024-12-03,1239584,I12678,Mastercard,NeoVision,9013,Wearable,VR Headset,100776,VRXperience Elite,Standard Delivery,Ontime Delivery,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,1,0.07,1237,53,29,116.76,No,0,1323.59,0.0,19.6,FedEx,4.9,2024-12
19843,2024-12-03,1239584,I28733,Mastercard,Futura,9005,Entertainment,Smart TV,100851,ViewMaster 75,Standard Delivery,Ontime Delivery,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,1,0.07,316,5,13,94.92,No,72.996,243.32,0.3,-14,FedEx,4,2024-12
19844,2024-12-03,1239584,I74736,Mastercard,AquaView,9010,Photography,Underwater Camera,100975,AquaCapture 16000,Standard Delivery,Ontime Delivery,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,1,0.07,2093,29,12,110.37,No,483.483,1611.61,0.3,-3.2,FedEx,25.1,2024-12
19845,2024-12-03,1239584,I54664,Mastercard,NovaTech,9010,Photography,Digital Camera,100995,PhotoCapture X Master Pro,Two Day Delivery,Order Delayed,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,2,0.07,892,17,19,53.56,No,0,1846.44,0.0,-2,FasTrac,12.2,2024-12
19846,2024-12-03,1239584,I10756,Mastercard,SunCharge,9001,Accessories,Solar Charger,100954,SolarBoost 4000,Standard Delivery,Ontime Delivery,D1.223,Michael Grace,King George,Virginia,USA,55 - 64,Male,Non-Premium,1,0.07,321,7,87,185.05,Yes,0,343.47,0.0,-20,FedEx,7.7,2024-12
19847,2024-12-03,12393566,I29355,Mastercard,SunCharge,9001,Accessories,Solar Charger,100911,SolarBoost 2000,One Day Delivery,Ontime Delivery,D1.1189,Coco Gupta,Cocoa,Florida,USA,55 - 64,Female,Premium,1,0.07,198,11,13,14.5,No,0,211.86,0.0,5.2,UPS,0.6,2024-12
19848,2024-12-03,12393566,I96464,Mastercard,WaveLink,9008,Networking,Bluetooth Adapter,100978,BluetoothLink Master,Two Day Delivery,Order Delayed,D1.1189,Coco Gupta,Cocoa,Florida,USA,55 - 64,Female,Premium,1,0.07,22,5,18,57.49,No,0,23.54,0.0,0.4,FasTrac,2.4,2024-12
19849,2024-12-03,12395480,I13676,Visa,VivoSync,9013,Wearable,Fitness Tracker,100783,FitSync 7,Two Day Delivery,Ontime Delivery,D1.1298,Marcelle Mercado,Gwynn Oak,Maryland,USA,18 - 24,Female,Non-Premium,1,0.07,258,22,26,47.07,No,44.892,224.46,0.2,22,FasTrac,2,2024-12
19850,2024-12-03,12395480,I72629,Visa,FireStorm,9011,Security,Fire Alarm,100848,FireGuard 4000,One Day Delivery,Ontime Delivery,D1.1298,Marcelle Mercado,Gwynn Oak,Maryland,USA,18 - 24,Female,Non-Premium,1,0.07,178,10,10,12.2,No,36.49,145.96,0.25,8.8,FedEx,0.5,2024-12
19851,2024-12-03,12395480,I81012,Visa,MegaByte,9012,Storage,External Hard Drive,100829,DataVault 8TB,Standard Delivery,Ontime Delivery,D1.1298,Marcelle Mercado,Gwynn Oak,Maryland,USA,18 - 24,Female,Non-Premium,1,0.07,614,48,21,77.37,No,0,656.98,0.0,-5.6,FedEx,3.2,2024-12
19852,2024-12-03,12395480,I16780,Visa,MegaByte,9012,Storage,External Hard Drive,100872,DataVault 16TB,Two Day Delivery,Order Delayed,D1.1298,Marcelle Mercado,Gwynn Oak,Maryland,USA,18 - 24,Female,Non-Premium,1,0.07,613,85,2,62.96,No,0,655.91,0.0,-12.8,FasTrac,2.6,2024-12
19853,2024-12-03,12395480,I28180,Visa,MegaByte,9012,Storage,External Hard Drive,100915,DataVault 32TB,Two Day Delivery,Order Delayed,D1.1298,Marcelle Mercado,Gwynn Oak,Maryland,USA,18 - 24,Female,Non-Premium,1,0.07,486,33,14,68.5,No,24.786,495.72,0.05,-4.4,FasTrac,2.9,2024-12
19854,2024-12-03,12396801,I81292,Visa,Zenith,9005,Entertainment,Projector,100933,ViewMaster 200,Standard Delivery,Ontime Delivery,D1.828,Sebastien Dennis,Stockton,California,USA,18 - 24,Male,Non-Premium,1,0.07,700,1,5,89.43,No,0,749.0,0.0,19.6,FedEx,3.7,2024-12
19855,2024-12-03,12396801,I13975,Visa,CloudLink,9012,Storage,Cloud Storage,100885,CloudSync 16TB,Standard Delivery,Ontime Delivery,D1.828,Sebastien Dennis,Stockton,California,USA,18 - 24,Male,Non-Premium,1,0.07,532,78,16,175.89,No,0,569.24,0.0,11.2,FedEx,7.3,2024-12
19856,2024-12-03,12396801,I10297,Visa,Electra,9002,Audio,Bluetooth Speaker,100724,SoundWave 2000,Standard Delivery,Ontime Delivery,D1.828,Sebastien Dennis,Stockton,California,USA,18 - 24,Male,Non-Premium,1,0.07,825,14,77,89.96,No,190.575,635.25,0.3,19.6,FedEx,3.7,2024-12
19857,2024-12-03,12396801,I89649,Visa,VitaLife,9013,Wearable,Health Monitor,100886,HealthTrack 15,Two Day Delivery,Order Delayed,D1.828,Sebastien Dennis,Stockton,California,USA,18 - 24,Male,Non-Premium,1,0.07,539,73,26,62.93,No,0,576.73,0.0,-11.6,FasTrac,2.6,2024-12
19858,2024-12-03,12396801,I19532,Visa,PureSound,9002,Audio,Noise-Canceling Headphones,100867,SilenceMax Supreme,Two Day Delivery,Order Delayed,D1.828,Sebastien Dennis,Stockton,California,USA,18 - 24,Male,Non-Premium,1,0.07,275,10,37,50.51,No,26.675,266.75,0.1,11.2,FasTrac,2.1,2024-12
19859,2024-12-03,12399098,I76034,Paypal,Nextron,9004,Computing,Laptop,100852,QuantumBook Supreme,Two Day Delivery,Order Delayed,D1.1302,Simon Foreman,Oceanside,California,USA,65 - 74,Male,Non-Premium,1,0.07,664,30,10,48.2,No,153.384,511.28,0.3,-15.2,FasTrac,2,2024-12
19860,2024-12-03,12399098,I83182,Paypal,BioGlow,9007,Home Automation,LED Lights,100916,GlowWave 8000,Two Day Delivery,Order Delayed,D1.1302,Simon Foreman,Oceanside,California,USA,65 - 74,Male,Non-Premium,1,0.07,64,73,10,68.42,No,14.784,49.28,0.3,4,FasTrac,2.9,2024-12
19861,2024-12-03,12399143,I54003,Visa,EcoHeat,9007,Home Automation,Smart Thermostat,100877,HeatWave Supreme,Two Day Delivery,Order Delayed,D1.486,Loraine Gomide,Garden Grove,California,USA,25 - 34,Female,Non-Premium,2,0.07,235,97,51,55.42,No,23.735,474.7,0.05,0.4,FasTrac,2.3,2024-12
19862,2024-12-03,123916723,I76761,Visa,EcoHeat,9007,Home Automation,Smart Thermostat,100877,HeatWave Supreme,Standard Delivery,Ontime Delivery,D1.40,Joanne Fidjestol,Magnolia,Arkansas,USA,45 - 54,Male,Non-Premium,1,0.07,235,97,5,81.24,No,0,251.45,0.0,19.6,FedEx,3.4,2024-12
19863,2024-12-03,123916876,I76754,Paypal,TechPulse,9007,Home Automation,Smart Mirror,100833,MirrorPro Mega,Standard Delivery,Ontime Delivery,D1.38,Jingyun Vandenberg,Colorado Springs,Colorado,USA,18 - 24,Male,Premium,1,0.07,769,13,22,81.48,No,106.122,707.48,0.15,22,UPS,3.4,2024-12
19864,2024-12-03,123916876,I48387,Paypal,Nextron,9004,Computing,Laptop,100809,QuantumBook Ultimate,Standard Delivery,Ontime Delivery,D1.38,Jingyun Vandenberg,Colorado Springs,Colorado,USA,18 - 24,Male,Premium,1,0.07,864,73,23,130.44,No,177.12,708.48,0.25,-8,UPS,5.4,2024-12
19865,2024-12-03,123916876,I74290,Paypal,LaserEdge,9009,Office,Laser Printer,100883,LaserPrint Supreme,Two Day Delivery,Ontime Delivery,D1.38,Jingyun Vandenberg,Colorado Springs,Colorado,USA,18 - 24,Male,Premium,1,0.07,291,0,6,46.27,No,0,311.37,0.0,-5.6,UPS,1.9,2024-12
19866,2024-12-03,123916876,I89391,Paypal,TechZone,9003,Communication,Smartphone,100979,Photon X9,Two Day Delivery,Order Delayed,D1.38,Jingyun Vandenberg,Colorado Springs,Colorado,USA,18 - 24,Male,Premium,1,0.07,554,67,12,56.58,No,113.57,454.28,0.25,10,FasTrac,2.4,2024-12
19867,2024-12-03,123918159,I1487,Visa,GigaSound,9002,Audio,Amplifier,100967,SoundMax 8000,Standard Delivery,Ontime Delivery,D1.670,Keith Danyluk,El Monte,California,USA,18 - 24,Male,Premium,1,0.07,842,10,2,101.61,No,81.674,816.74,0.1,8.8,UPS,4.2,2024-12
19868,2024-12-03,123918159,I7083,Visa,NeoVision,9013,Wearable,VR Headset,100991,VRXperience Pro Master Pro,Two Day Delivery,Ontime Delivery,D1.670,Keith Danyluk,El Monte,California,USA,18 - 24,Male,Premium,1,0.07,1232,55,10,47.18,No,0,1318.24,0.0,-9.2,UPS,2,2024-12
19869,2024-12-03,123918159,I63386,Visa,FusionTech,9009,Office,Multi-Function Printer,100966,OfficeMaster Master,Two Day Delivery,Order Delayed,D1.670,Keith Danyluk,El Monte,California,USA,18 - 24,Male,Premium,1,0.07,184,0,4,71.61,No,32.016,160.08,0.2,-5.6,FasTrac,3,2024-12
19870,2024-12-03,123921005,I41037,Visa,Zenith,9005,Entertainment,Projector,100890,ViewMaster 150,Standard Delivery,Ontime Delivery,D1.244,Christopher Meiklejohn,El Cajon,California,USA,35 - 44,Male,Premium,1,0.07,205,1,44,92.21,No,0,219.35,0.0,19.6,UPS,3.8,2024-12
19871,2024-12-03,123921005,I89608,Visa,EcoHeat,9007,Home Automation,Smart Thermostat,100791,HeatWave Elite,Standard Delivery,Ontime Delivery,D1.244,Christopher Meiklejohn,El Cajon,California,USA,35 - 44,Male,Premium,1,0.07,193,25,17,109.33,Yes,0,206.51,0.0,0.4,UPS,4.6,2024-12
19872,2024-12-03,123922393,I26589,Visa,SmartGuard,9007,Home Automation,Home Automation,100820,SecureHome Ultimate,Standard Delivery,Ontime Delivery,D1.809,Adam Salama-Groser,El Paso,Texas,USA,18 - 24,Male,Non-Premium,1,0.07,86,84,72,162.25,No,4.386,87.72,0.05,7.6,FedEx,6.8,2024-12
19873,2024-12-03,123922393,I49541,Visa,EcoCharge,9001,Accessories,Power Bank,100988,PowerBoost 320000,Standard Delivery,Ontime Delivery,D1.809,Adam Salama-Groser,El Paso,Texas,USA,18 - 24,Male,Non-Premium,1,0.07,109,13,4,94.21,No,15.042,100.28,0.15,6.4,FedEx,3.9,2024-12
19874,2024-12-03,123922393,I49652,Visa,SmartGuard,9007,Home Automation,Home Automation,100820,SecureHome Ultimate,Standard Delivery,Ontime Delivery,D1.809,Adam Salama-Groser,El Paso,Texas,USA,18 - 24,Male,Non-Premium,1,0.07,86,84,1,101.21,No,14.964,74.82,0.2,-20,FedEx,4.2,2024-12
19875,2024-12-03,123922393,I87989,Visa,SmartGuard,9007,Home Automation,Home Automation,100949,SecureHome Max,One Day Delivery,Order Delayed,D1.809,Adam Salama-Groser,El Paso,Texas,USA,18 - 24,Male,Non-Premium,1,0.07,60,3,7,30.98,No,12.3,49.2,0.25,12.4,FedEx,1.3,2024-12
19876,2024-12-03,123923561,I51946,Mastercard,VistaView,9004,Computing,Monitor,100968,ViewScape 60,Two Day Delivery,Order Delayed,D1.399,Javiera Phamvu,Chandler,Arizona,USA,65 - 74,Female,Premium,1,0.07,531,64,18,54.79,No,73.278,488.52,0.15,-12.8,FasTrac,2.3,2024-12
19877,2024-12-03,123925403,I51661,Visa,LaserEdge,9009,Office,Laser Printer,100840,LaserPrint Ultimate,Standard Delivery,Ontime Delivery,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,179,3,2,138.49,No,0,191.53,0.0,11.2,FedEx,5.8,2024-12
19878,2024-12-03,123925403,I9092,Visa,VivoSync,9013,Wearable,Fitness Tracker,100912,FitSync 15,Standard Delivery,Ontime Delivery,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,413,29,35,78.35,No,0,441.91,0.0,-8,FedEx,3.3,2024-12
19879,2024-12-03,123925403,I2415,Visa,UltraScan,9001,Accessories,Barcode Scanner,101003,ScanMaster Master Master,Standard Delivery,Ontime Delivery,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,477,10,12,153.84,No,46.269,462.69,0.1,10,FedEx,6.4,2024-12
19880,2024-12-03,123925403,I76114,Visa,BioGlow,9007,Home Automation,LED Lights,100787,GlowWave 1000,Two Day Delivery,Order Delayed,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,28,21,10,69.55,No,0,29.96,0.0,22,FasTrac,2.9,2024-12
19881,2024-12-03,123925403,I58775,Visa,SpeedX,9008,Networking,Router,100950,SpeedLink 192000,Two Day Delivery,Order Delayed,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,198,2,35,68.4,No,0,211.86,0.0,2.8,FasTrac,2.9,2024-12
19882,2024-12-03,123925403,I50542,Visa,AquaSound,9002,Audio,Waterproof Speaker,100913,AquaBeats 20000,Two Day Delivery,Order Delayed,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,506,6,28,56.73,No,69.828,465.52,0.15,-5.6,FasTrac,2.4,2024-12
19883,2024-12-03,123925403,I65079,Visa,Zenith,9005,Entertainment,Projector,101019,ViewMaster 300,One Day Delivery,Order Delayed,D1.1044,Ashwin Whittemore,Sewickley,Pennsylvania,USA,35 - 44,Other,Non-Premium,1,0.07,210,3,8,26.16,No,36.54,182.7,0.2,-0.8,FedEx,1.1,2024-12
19884,2024-12-03,123925538,I61343,Google Pay,CloudLink,9012,Storage,Cloud Storage,100756,CloudSync 2TB,Two Day Delivery,Order Delayed,D1.732,Dylan Khan,Marion,Ohio,USA,25 - 34,Male,Premium,1,0.07,591,83,1,66.45,No,0,632.37,0.0,0.4,FasTrac,2.8,2024-12
19885,2024-12-03,123925538,I43897,Google Pay,CyberTech,9002,Audio,Wireless Headphones,100725,AuraBass 500,Standard Delivery,Ontime Delivery,D1.732,Dylan Khan,Marion,Ohio,USA,25 - 34,Male,Premium,1,0.07,155,12,16,95.92,No,7.905,158.1,0.05,-18.8,UPS,4,2024-12
19886,2024-12-03,123925538,I67245,Google Pay,PureSound,9002,Audio,Noise-Canceling Headphones,100996,SilenceMax Master Pro,Standard Delivery,Ontime Delivery,D1.732,Dylan Khan,Marion,Ohio,USA,25 - 34,Male,Premium,1,0.07,443,13,70,110.13,No,102.333,341.11,0.3,13.6,UPS,4.6,2024-12
19887,2024-12-03,123925538,I82511,Google Pay,NovaTech,9010,Photography,Digital Camera,100823,PhotoCapture X Ultra,Standard Delivery,Ontime Delivery,D1.732,Dylan Khan,Marion,Ohio,USA,25 - 34,Male,Premium,1,0.07,2444,9,6,88.41,No,615.888,1759.68,0.35,-8,UPS,25.7,2024-12
19888,2024-12-03,123925538,I54205,Google Pay,AeroTech,9010,Photography,Drone,100973,SkyCopter 4000,Two Day Delivery,Order Delayed,D1.732,Dylan Khan,Marion,Ohio,USA,25 - 34,Male,Premium,1,0.07,1185,28,16,50.14,No,114.945,1149.45,0.1,-12.8,FasTrac,11.4,2024-12
19889,2024-12-03,123925538,I77406,Google Pay,BioGlow,9007,Home Automation,LED Lights,100959,GlowWave 16000,One Day Delivery,Order Delayed,D1.732,Dylan Khan,Marion,Ohio,USA,25 - 34,Male,Premium,1,0.07,63,37,4,32.25,No,10.962,54.81,0.2,11.2,FedEx,1.3,2024-12
19890,2024-12-03,123927035,I76658,Paypal,WaveLink,9008,Networking,Bluetooth Adapter,101021,BluetoothLink Master Pro,One Day Delivery,Ontime Delivery,D1.44,Dugald Tang,Tonawanda,New York,USA,18 - 24,Male,Non-Premium,1,0.07,34,0,5,10.22,No,0,36.38,0.0,18.4,FedEx,0.4,2024-12
19891,2024-12-03,123927035,I28363,Paypal,FireStorm,9011,Security,Fire Alarm,100762,FireGuard 2000,Standard Delivery,Ontime Delivery,D1.44,Dugald Tang,Tonawanda,New York,USA,18 - 24,Male,Non-Premium,1,0.07,186,8,15,76.53,No,0,199.02,0.0,-12.8,FedEx,3.2,2024-12
19892,2024-12-03,123927035,I13295,Paypal,CloudLink,9012,Storage,Cloud Storage,100799,CloudSync 4TB,Standard Delivery,Ontime Delivery,D1.44,Dugald Tang,Tonawanda,New York,USA,18 - 24,Male,Non-Premium,1,0.07,345,95,33,141.98,No,0,369.15,0.0,-2,FedEx,5.9,2024-12
19893,2024-12-03,123927035,I8228,Paypal,MegaByte,9012,Storage,External Hard Drive,100958,DataVault 64TB,Standard Delivery,Ontime Delivery,D1.44,Dugald Tang,Tonawanda,New York,USA,18 - 24,Male,Non-Premium,1,0.07,523,34,72,129.96,No,0,559.61,0.0,2.8,FedEx,5.4,2024-12
19894,2024-12-03,123927035,I16946,Paypal,Zenith,9005,Entertainment,Projector,101019,ViewMaster 300,Standard Delivery,Ontime Delivery,D1.44,Dugald Tang,Tonawanda,New York,USA,18 - 24,Male,Non-Premium,1,0.07,210,3,66,124.49,No,28.98,193.2,0.15,-0.8,FedEx,5.2,2024-12
19895,2024-12-03,123927035,I43493,Paypal,SolarFlare,9001,Accessories,Solar Panel,100964,SolarPanel Master,Two Day Delivery,Order Delayed,D1.44,Dugald Tang,Tonawanda,New York,USA,18 - 24,Male,Non-Premium,1,0.07,887,16,21,52.37,No,0,949.09,0.0,-4.4,FasTrac,2.2,2024-12
19896,2024-12-03,123927240,I25566,Mastercard,Solaris,9011,Security,Security Camera,100858,SafeView 12K,Two Day Delivery,Order Delayed,D1.258,Roch Nuttall,Shorewood,Illinois,USA,25 - 34,Male,Non-Premium,1,0.07,120,10,17,69.02,No,0,128.4,0.0,-10.4,FasTrac,2.9,2024-12
19897,2024-12-03,123927616,I48278,Paypal,SmartGuard,9007,Home Automation,Home Automation,100992,SecureHome Supreme Pro,One Day Delivery,Ontime Delivery,D1.1707,Nick Carter,Franklin,Tennessee,USA,18 - 24,Male,Premium,1,0.07,93,49,17,18.33,No,0,99.51,0.0,5.2,UPS,0.8,2024-12
19898,2024-12-03,123927616,I9231,Paypal,LaserEdge,9009,Office,Laser Printer,100840,LaserPrint Ultimate,One Day Delivery,Ontime Delivery,D1.1707,Nick Carter,Franklin,Tennessee,USA,18 - 24,Male,Premium,1,0.07,179,3,6,11.38,No,0,191.53,0.0,-10.4,UPS,0.5,2024-12
19899,2024-12-03,123927616,I24416,Paypal,LaserEdge,9009,Office,Laser Printer,100883,LaserPrint Supreme,One Day Delivery,Ontime Delivery,D1.1707,Nick Carter,Franklin,Tennessee,USA,18 - 24,Male,Premium,2,0.07,291,0,0,8.92,No,0,602.37,0.0,-0.8,UPS,0.4,2024-12
